"date_value","dispoType","Homicide","Rape","Robbery/Gun","Robbery/Other","Aggravated Assault/Gun","Aggravated Assault/Other","Burglary/Residential","Burglary/Commercial","Theft of Motor Vehicle Tag","Theft from Person","Theft from Auto","Retail Theft","Theft","Auto Theft","Drug Possession","Drug Sales","DUI","All Other Offenses"
2014-12-15,"Not Guilty/Acquittal",0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,8
2014-12-15,"Total",2,3,3,5,3,23,5,2,0,0,9,11,2,1,34,19,24,62
2014-12-16,"Dismissed/Withdrawn/Etc",0,0,0,3,1,5,1,0,0,0,1,3,3,1,5,4,4,21
2014-12-16,"Diversion",0,0,0,1,0,1,1,0,0,0,0,0,1,0,6,1,0,4
2014-12-16,"Guilty",1,0,2,0,0,2,0,0,0,0,0,0,1,0,16,9,2,6
2014-12-16,"Guilty Plea/Nolo",0,1,0,1,0,7,6,1,0,0,4,2,1,1,4,28,10,15
2014-12-16,"Not Guilty/Acquittal",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
2014-12-16,"Total",1,1,3,5,1,16,8,1,0,0,5,5,6,2,31,44,16,46
2014-12-17,"Dismissed/Withdrawn/Etc",0,0,2,1,0,7,0,0,0,0,0,7,1,1,10,23,0,22
2014-12-17,"Diversion",0,0,0,0,0,0,0,1,0,0,0,4,0,0,10,2,0,8
2014-12-17,"Guilty",0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,5,1,8
2014-12-17,"Guilty Plea/Nolo",0,1,8,5,0,3,3,3,0,0,2,7,1,2,8,28,5,16
2014-12-17,"Not Guilty/Acquittal",0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,1
2014-12-17,"Total",0,2,11,7,0,11,3,4,0,0,3,18,2,3,37,60,6,55
2014-12-18,"Dismissed/Withdrawn/Etc",0,1,2,2,3,7,4,0,0,0,2,3,1,2,3,6,3,37
2014-12-18,"Diversion",0,0,0,0,0,0,0,0,0,0,0,2,0,0,15,7,8,7
2014-12-18,"Guilty",0,0,0,2,1,0,3,0,0,0,0,1,0,2,8,4,0,6
2014-12-18,"Guilty Plea/Nolo",1,0,5,3,0,4,2,1,0,0,0,2,0,0,5,18,6,18
2014-12-18,"Not Guilty/Acquittal",0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2014-12-18,"Total",1,1,8,10,5,11,9,1,0,0,2,8,1,4,31,35,17,71
2014-12-19,"Dismissed/Withdrawn/Etc",0,0,0,6,0,6,3,0,0,0,3,2,0,1,9,11,7,17
2014-12-19,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,1,0,11,1,0,10
2014-12-19,"Guilty",0,0,0,0,0,4,0,0,0,0,4,3,0,0,12,3,2,3
2014-12-19,"Guilty Plea/Nolo",2,0,1,1,3,3,0,2,0,0,0,3,0,5,6,10,7,9
2014-12-19,"Not Guilty/Acquittal",0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,3
2014-12-19,"Total",2,1,1,8,3,15,3,2,0,0,7,9,1,6,38,25,19,42
2014-12-20,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-20,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2
2014-12-20,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-20,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-20,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-20,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2
2014-12-22,"Dismissed/Withdrawn/Etc",0,0,0,5,2,6,1,0,0,0,1,3,2,2,4,5,5,15
2014-12-22,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,2,0,11,1,0,3
2014-12-22,"Guilty",0,0,0,0,1,3,0,0,0,0,2,1,1,1,8,4,0,9
2014-12-22,"Guilty Plea/Nolo",0,0,1,1,1,7,1,0,0,0,4,3,0,1,1,8,10,6
2014-12-22,"Not Guilty/Acquittal",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6
2014-12-22,"Total",1,0,1,7,5,16,2,0,0,0,7,8,5,4,24,18,16,39
2014-12-23,"Dismissed/Withdrawn/Etc",0,1,0,3,0,0,1,0,0,0,0,3,0,1,8,4,0,10
2014-12-23,"Diversion",0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,2,0,7
2014-12-23,"Guilty",0,1,0,0,0,1,0,0,0,0,0,1,0,0,16,4,0,7
2014-12-23,"Guilty Plea/Nolo",0,0,1,2,0,6,1,0,0,0,0,2,3,0,2,13,8,8
2014-12-23,"Not Guilty/Acquittal",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-23,"Total",0,2,1,6,0,7,2,0,0,0,0,10,6,1,33,23,8,33
2014-12-24,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,7
2014-12-24,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,4
2014-12-24,"Guilty",0,0,0,0,0,2,0,0,0,0,0,3,0,0,7,3,1,8
2014-12-24,"Guilty Plea/Nolo",0,0,2,0,0,3,0,0,0,0,0,5,0,1,1,7,0,3
2014-12-24,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-24,"Total",0,0,2,0,0,5,0,0,0,0,0,8,0,1,25,12,2,22
2014-12-25,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-25,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-25,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-25,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-25,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-25,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-26,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-26,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-26,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-26,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-26,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-26,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-27,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-27,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014-12-27,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-27,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-27,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-27,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014-12-29,"Dismissed/Withdrawn/Etc",0,0,0,1,4,9,2,1,0,0,0,6,0,0,6,1,3,23
2014-12-29,"Diversion",0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,4
2014-12-29,"Guilty",0,0,0,1,0,1,1,0,0,0,4,6,0,0,8,1,3,7
2014-12-29,"Guilty Plea/Nolo",0,0,1,1,0,3,0,0,0,0,0,1,0,0,1,1,6,3
2014-12-29,"Not Guilty/Acquittal",0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,2
2014-12-29,"Total",0,0,1,3,4,14,3,1,0,0,4,16,0,0,22,3,13,39
2014-12-30,"Dismissed/Withdrawn/Etc",0,0,4,1,2,7,1,0,0,0,0,2,0,0,2,4,3,14
2014-12-30,"Diversion",0,0,0,0,0,0,0,0,0,0,0,3,2,1,5,0,0,0
2014-12-30,"Guilty",0,0,0,0,0,0,1,0,0,0,1,1,0,1,4,0,3,2
2014-12-30,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,19,7,12
2014-12-30,"Not Guilty/Acquittal",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-30,"Total",0,0,8,1,2,7,2,0,0,0,2,10,2,2,13,23,13,29
2014-12-31,"Dismissed/Withdrawn/Etc",0,0,3,6,0,5,1,0,0,0,0,2,1,1,5,2,1,8
2014-12-31,"Diversion",0,0,0,0,0,2,1,0,0,0,0,0,0,0,5,4,0,3
2014-12-31,"Guilty",0,0,0,0,0,1,0,0,0,0,0,2,1,0,4,3,0,13
2014-12-31,"Guilty Plea/Nolo",0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,2
2014-12-31,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-31,"Total",0,0,3,7,0,9,3,0,0,0,0,4,3,1,15,9,2,26
2015-01-02,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-02,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-01-02,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-02,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-02,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-02,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-01-04,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-04,"Diversion",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
2015-01-04,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-04,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-04,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-04,"Total",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
2015-01-05,"Dismissed/Withdrawn/Etc",0,0,0,5,1,4,2,0,0,0,4,4,1,0,8,3,4,23
2015-01-05,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
2015-01-05,"Guilty",0,0,0,1,1,2,1,0,0,0,0,3,1,0,5,4,5,8
2015-01-05,"Guilty Plea/Nolo",0,2,1,0,0,3,2,0,0,0,0,0,0,1,3,7,6,16
2015-01-05,"Not Guilty/Acquittal",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,2,1
2015-01-05,"Total",0,2,1,6,3,10,5,0,0,0,4,7,2,1,20,16,17,53
2015-01-06,"Dismissed/Withdrawn/Etc",0,0,1,0,2,9,2,0,0,0,0,3,0,0,4,9,2,28
2015-01-06,"Diversion",0,0,0,0,0,1,0,0,0,0,1,4,1,1,10,2,0,8
2015-01-06,"Guilty",0,0,0,0,0,1,2,0,0,0,3,1,1,0,8,1,1,5
2015-01-06,"Guilty Plea/Nolo",0,0,0,5,2,1,0,2,0,0,3,2,0,1,3,16,6,16
2015-01-06,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,5
2015-01-06,"Total",0,0,1,5,4,12,4,2,0,0,8,10,2,2,25,31,10,62
2015-01-07,"Dismissed/Withdrawn/Etc",1,0,0,3,4,8,0,0,0,0,0,2,2,0,8,5,5,23
2015-01-07,"Diversion",0,0,0,0,0,2,0,0,0,0,0,0,0,0,23,2,10,10
2015-01-07,"Guilty",0,0,0,0,1,2,0,0,0,0,0,0,1,0,6,7,1,13
2015-01-07,"Guilty Plea/Nolo",1,0,5,6,1,2,5,4,0,0,0,3,0,3,7,26,5,17
2015-01-07,"Not Guilty/Acquittal",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3
2015-01-07,"Total",2,0,6,10,7,14,5,4,0,0,0,5,3,3,44,41,22,66
2015-01-08,"Dismissed/Withdrawn/Etc",0,2,6,4,3,12,6,0,0,0,0,9,0,1,0,2,1,27
2015-01-08,"Diversion",0,0,0,0,0,0,0,0,0,0,1,4,0,1,5,0,2,0
2015-01-08,"Guilty",0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,4
2015-01-08,"Guilty Plea/Nolo",0,0,1,6,3,4,2,2,0,0,0,16,1,0,0,18,3,17
2015-01-08,"Not Guilty/Acquittal",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5
2015-01-08,"Total",0,2,8,10,6,18,9,2,0,0,1,30,1,3,6,21,7,53
2015-01-09,"Dismissed/Withdrawn/Etc",0,2,0,2,2,6,1,0,0,0,3,7,3,1,13,32,9,43
2015-01-09,"Diversion",0,0,0,0,0,0,0,0,0,0,0,2,2,0,8,6,17,15
2015-01-09,"Guilty",1,2,2,0,0,1,0,0,0,0,1,1,1,0,4,5,3,14
2015-01-09,"Guilty Plea/Nolo",0,0,1,2,1,3,1,0,0,0,0,4,1,0,5,10,11,11
2015-01-09,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2015-01-09,"Total",1,4,3,4,3,10,2,0,0,0,4,14,7,1,30,53,44,87
2015-01-11,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2015-01-11,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2015-01-12,"Dismissed/Withdrawn/Etc",0,0,7,2,0,13,3,0,0,0,0,1,2,1,10,8,5,26
2015-01-12,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,1
2015-01-12,"Guilty",1,0,0,0,0,2,1,1,0,0,0,2,3,1,9,3,3,13
2015-01-12,"Guilty Plea/Nolo",0,0,2,0,0,5,1,1,0,0,53,2,0,2,0,8,9,8
2015-01-12,"Not Guilty/Acquittal",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
2015-01-12,"Total",1,0,9,2,1,20,5,2,0,0,53,5,5,4,28,21,17,55
2015-01-13,"Dismissed/Withdrawn/Etc",0,0,2,3,1,8,3,0,0,0,0,2,2,3,4,8,2,20
2015-01-13,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,2,0,2
2015-01-13,"Guilty",0,2,0,0,0,2,0,0,0,1,2,0,0,0,10,2,1,7
2015-01-13,"Guilty Plea/Nolo",2,0,2,2,1,7,1,1,0,0,0,3,0,1,5,25,4,10
2015-01-13,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2015-01-13,"Total",2,2,4,5,2,17,4,1,0,1,2,6,2,4,27,37,7,42
2015-01-14,"Dismissed/Withdrawn/Etc",0,1,0,2,0,4,2,0,0,0,1,3,2,1,8,7,5,18
2015-01-14,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,4,0,9
2015-01-14,"Guilty",0,0,1,0,0,0,0,0,0,0,1,1,1,0,7,3,6,5
2015-01-14,"Guilty Plea/Nolo",1,0,3,1,2,0,0,0,0,0,0,9,0,0,2,3,5,12
2015-01-14,"Not Guilty/Acquittal",0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2015-01-14,"Total",1,1,5,4,2,5,2,0,0,0,2,14,3,2,30,17,16,45
2015-01-15,"Dismissed/Withdrawn/Etc",1,1,7,4,0,16,1,0,0,0,0,7,1,0,8,4,4,32
2015-01-15,"Diversion",0,0,0,0,0,0,2,0,0,0,0,1,0,0,13,8,3,3
2015-01-15,"Guilty",0,4,0,0,2,4,1,0,0,0,0,1,0,0,3,1,1,8
2015-01-15,"Guilty Plea/Nolo",2,1,4,3,1,0,0,0,0,0,0,1,1,0,0,10,3,19
2015-01-15,"Not Guilty/Acquittal",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2015-01-15,"Total",3,6,12,7,3,20,4,0,0,0,0,10,2,0,24,23,13,63
2015-01-16,"Dismissed/Withdrawn/Etc",0,0,1,4,8,0,1,0,0,0,4,2,1,0,8,8,8,15
2015-01-16,"Diversion",0,0,0,0,0,3,0,0,0,0,0,2,0,0,5,0,9,7
2015-01-16,"Guilty",4,1,0,0,1,0,2,0,0,0,1,1,1,0,14,6,2,17
2015-01-16,"Guilty Plea/Nolo",1,0,0,0,1,2,1,0,0,0,1,1,4,0,3,11,1,5
2015-01-16,"Not Guilty/Acquittal",0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,1
2015-01-16,"Total",5,1,1,4,10,7,4,0,0,0,6,6,6,0,31,26,22,45
2015-01-17,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-17,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2015-01-17,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-17,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-17,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-17,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2015-01-18,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-18,"Diversion",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3
2015-01-18,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-18,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-18,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-18,"Total",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3
2015-01-20,"Dismissed/Withdrawn/Etc",0,1,2,2,0,9,4,1,0,0,0,1,0,0,7,8,4,31
2015-01-20,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,6,0,9
2015-01-20,"Guilty",0,0,0,0,0,2,0,0,0,0,0,2,0,0,14,8,1,12
2015-01-20,"Guilty Plea/Nolo",1,1,2,1,4,1,2,0,0,0,0,7,1,1,9,15,2,17
2015-01-20,"Not Guilty/Acquittal",1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,4
2015-01-20,"Total",2,2,4,5,5,14,6,1,0,0,0,10,2,1,40,37,8,73
2015-01-21,"Dismissed/Withdrawn/Etc",0,1,2,0,0,2,3,1,0,0,1,2,1,1,6,7,6,10
2015-01-21,"Diversion",0,0,0,0,1,0,1,0,0,0,0,1,0,2,14,5,9,7
2015-01-21,"Guilty",1,0,0,1,1,0,0,0,0,0,0,0,1,0,9,4,3,14
2015-01-21,"Guilty Plea/Nolo",0,2,1,1,2,1,0,1,0,0,2,3,1,3,4,10,9,22
2015-01-21,"Not Guilty/Acquittal",0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,4
2015-01-21,"Total",1,3,4,3,5,4,4,2,0,0,3,6,3,6,34,27,27,57
2015-01-22,"Dismissed/Withdrawn/Etc",0,0,3,2,3,6,2,0,0,0,0,3,1,0,3,3,4,32
2015-01-22,"Diversion",0,0,0,0,0,0,0,0,0,0,0,10,0,0,16,1,0,3
2015-01-22,"Guilty",0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,1,4
2015-01-22,"Guilty Plea/Nolo",0,0,2,1,3,2,12,0,0,1,0,7,0,3,3,9,4,15
2015-01-22,"Not Guilty/Acquittal",0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,3
2015-01-22,"Total",0,0,5,4,7,11,14,0,0,1,0,20,1,3,32,13,9,57
2015-01-23,"Dismissed/Withdrawn/Etc",0,0,1,3,0,8,4,1,0,0,0,8,3,0,7,1,5,14
2015-01-23,"Diversion",0,0,0,0,0,0,1,0,0,0,1,1,1,0,15,1,8,10
2015-01-23,"Guilty",0,1,0,2,0,2,0,0,0,0,2,5,1,0,14,5,4,11
2015-01-23,"Guilty Plea/Nolo",0,0,0,2,4,2,1,0,0,0,1,0,0,0,4,8,12,11
2015-01-23,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1
2015-01-23,"Total",0,1,1,7,4,12,6,1,0,0,4,14,5,1,41,16,31,47
2015-01-24,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-24,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,14,9,1
2015-01-24,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-24,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-24,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-24,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,14,9,1
2015-01-25,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-25,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2015-01-25,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-25,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-25,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-25,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2015-01-26,"Dismissed/Withdrawn/Etc",0,0,0,2,0,12,1,0,0,0,0,8,2,2,6,5,3,25
2015-01-26,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,5
2015-01-26,"Guilty",0,0,0,0,0,2,0,0,0,0,1,0,3,4,10,6,1,15
2015-01-26,"Guilty Plea/Nolo",0,1,0,1,3,3,1,0,0,0,0,3,0,2,5,24,7,13
2015-01-26,"Not Guilty/Acquittal",0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,2,2,4
2015-01-26,"Total",0,1,0,3,5,19,2,0,0,0,1,11,6,8,28,38,13,62
2015-01-28,"Dismissed/Withdrawn/Etc",0,2,5,3,2,7,1,0,0,0,0,3,2,0,7,32,4,21
2015-01-28,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,4,1,6
2015-01-28,"Guilty",0,0,0,0,6,1,0,0,0,0,5,5,1,0,9,2,2,9
2015-01-28,"Guilty Plea/Nolo",0,0,1,0,0,4,2,4,0,0,0,3,2,1,2,18,6,22
2015-01-28,"Not Guilty/Acquittal",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,5
2015-01-28,"Total",0,3,6,3,8,13,3,4,0,0,5,11,6,1,32,58,14,63
2015-01-29,"Dismissed/Withdrawn/Etc",0,1,4,2,0,7,7,0,0,0,0,4,0,1,2,4,6,22
2015-01-29,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,3
2015-01-29,"Guilty",1,0,0,1,1,1,0,0,0,0,0,0,0,0,5,3,0,6
2015-01-29,"Guilty Plea/Nolo",1,0,1,0,0,0,17,3,0,0,0,2,2,3,2,13,2,20
2015-01-29,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3
2015-01-29,"Total",2,1,5,3,1,8,24,3,0,0,0,6,2,5,16,21,13,54
2015-01-30,"Dismissed/Withdrawn/Etc",0,0,1,2,0,4,0,0,0,0,1,6,0,0,6,2,5,18
2015-01-30,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,2
2015-01-30,"Guilty",1,0,0,0,0,1,0,0,0,0,3,7,1,0,14,5,4,8
2015-01-30,"Guilty Plea/Nolo",0,1,0,0,5,2,3,0,0,0,2,1,9,0,7,9,3,9
2015-01-30,"Not Guilty/Acquittal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1
2015-01-30,"Total",1,1,1,2,5,8,3,0,0,0,6,14,10,0,36,18,18,38
2015-01-31,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-31,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-01-31,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-31,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-31,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-31,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-01,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-01,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2015-02-01,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-01,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-01,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-01,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2015-02-02,"Dismissed/Withdrawn/Etc",0,0,1,1,2,6,0,0,0,0,0,5,3,0,10,2,4,16
2015-02-02,"Diversion",0,0,0,0,0,0,0,0,0,0,0,2,1,0,8,0,0,6
2015-02-02,"Guilty",0,0,0,0,3,1,0,0,0,0,0,14,0,0,6,3,3,14
2015-02-02,"Guilty Plea/Nolo",0,1,4,1,3,0,4,0,0,0,0,8,1,1,4,21,8,20
2015-02-02,"Not Guilty/Acquittal",0,0,1,0,2,0,2,0,0,0,0,0,1,0,0,1,1,2
2015-02-02,"Total",0,1,6,2,10,7,6,0,0,0,0,29,6,1,28,27,16,58
2015-02-03,"Dismissed/Withdrawn/Etc",0,0,0,6,0,8,1,1,0,0,0,6,0,0,3,3,3,17
2015-02-03,"Diversion",0,0,0,0,0,0,0,0,0,0,1,3,2,0,11,0,0,3
2015-02-03,"Guilty",0,0,0,1,2,1,2,0,0,0,0,1,0,0,12,2,0,5
2015-02-03,"Guilty Plea/Nolo",0,0,3,2,3,5,1,0,0,0,0,0,2,3,4,13,6,17
2015-02-03,"Not Guilty/Acquittal",0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,2,0,4
